CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Timestamp,Churn
CUST7879,Female,1,No,No,10,Yes,No,Two year,Mailed check,97.99,1848.7,2020-08-05T02:11:37,Yes
CUST7880,Male,0,No,Yes,1,No,Fiber optic,One year,Credit card,66.37,4874.77,2022-07-20T07:26:53,Yes
CUST7881,Female,0,No,No,23,Yes,DSL,One year,Electronic check,65.71,1421.58,2025-05-04T11:00:55,No
CUST7882,Male,0,Yes,No,67,No,DSL,Month-to-month,Credit card,74.59,4340.27,2020-04-01T23:10:18,No
CUST7883,Male,0,Yes,Yes,11,No,DSL,Two year,Bank transfer,63.38,6134.3,2021-11-25T02:05:23,Yes
CUST7884,Male,0,No,Yes,58,No,No,Two year,Bank transfer,100.61,4815.85,2021-12-21T10:05:30,Yes
CUST7885,Male,0,No,Yes,66,Yes,Fiber optic,Month-to-month,Bank transfer,94.87,5891.64,2025-08-11T07:43:43,No
CUST7886,Male,0,No,No,31,Yes,No,One year,Electronic check,51.7,,2024-11-30T03:26:33,No
CUST7887,Male,0,No,Yes,35,Yes,No,One year,Mailed check,101.21,981.55,2020-04-28T21:50:58,No
CUST7888,Female,0,Yes,Yes,20,Yes,Fiber optic,One year,Electronic check,71.86,7021.97,2025-02-02T02:50:11,No
CUST7889,Female,0,No,Yes,69,No,No,Two year,Mailed check,82.77,908.9,2023-12-23T02:34:59,Yes
CUST7890,Female,0,Yes,No,65,No,DSL,Month-to-month,Credit card,106.62,,2024-09-19T11:50:45,Yes
CUST7891,Female,0,Yes,Yes,8,No,Fiber optic,Month-to-month,Electronic check,67.6,3902.35,2024-05-01T18:42:02,No
CUST7892,Male,0,Yes,Yes,43,No,No,One year,Electronic check,95.63,1851.94,2023-02-26T16:52:59,No
CUST7893,Female,0,Yes,Yes,58,Yes,Fiber optic,Two year,Credit card,82.81,5193.75,2020-07-09T13:56:42,No
CUST7894,Female,0,Yes,Yes,23,Yes,No,Month-to-month,Bank transfer,62.67,5448.11,2021-01-26T14:39:36,No
CUST7895,Female,0,Yes,No,62,Yes,DSL,Two year,Bank transfer,98.9,355.46,2020-07-26T15:32:17,No
CUST7896,Male,0,Yes,No,40,No,No,One year,Credit card,30.52,2925.88,2024-10-13T06:02:38,Yes
CUST7897,Female,1,No,No,1,No,,One year,,,3930.43,2020-10-26T18:19:39,No
CUST7898,Male,0,Yes,No,27,No,No,Month-to-month,Credit card,24.64,1015.82,2021-04-01T13:23:13,No
CUST7899,Female,0,No,Yes,15,No,DSL,One year,Electronic check,35.62,1554.42,2021-11-18T15:50:53,Yes
CUST7900,Male,0,No,No,58,No,DSL,Month-to-month,Electronic check,79.89,4977.79,2022-10-25T20:13:23,No
CUST7901,Male,1,No,Yes,0,No,DSL,One year,Mailed check,50.76,314.44,2020-06-16T04:58:28,No
CUST7902,Female,0,No,No,0,No,No,Month-to-month,Electronic check,46.25,1459.98,2024-01-23T01:17:47,No
CUST7903,Male,0,No,Yes,30,Yes,Fiber optic,One year,Mailed check,115.58,2603.53,2022-12-25T19:15:19,No
CUST7904,Male,0,Yes,Yes,21,Yes,No,One year,Bank transfer,56.59,4551.25,2021-09-16T22:26:55,Yes
CUST7905,Female,0,Yes,Yes,58,No,No,Two year,Credit card,76.47,4249.14,2020-11-06T03:58:18,No
CUST7906,Female,0,No,No,27,No,No,Two year,Bank transfer,73.42,2950.47,2022-06-23T15:37:03,No
CUST7907,Female,0,No,No,26,No,Fiber optic,One year,Credit card,26.2,1372.18,2020-03-22T12:34:07,No
CUST7908,Male,0,No,No,0,No,DSL,Month-to-month,Credit card,87.43,2515.26,2024-02-09T20:54:38,Yes
CUST7909,Male,0,Yes,Yes,1,Yes,DSL,One year,Electronic check,71.29,7911.97,2025-05-27T09:03:26,No
CUST7910,Male,1,No,No,65,Yes,DSL,Two year,Mailed check,58.14,484.58,2020-12-04T12:32:23,No
CUST7911,Female,0,Yes,Yes,48,No,Fiber optic,Month-to-month,Mailed check,26.6,7771.3,2021-10-04T03:01:36,No
CUST7912,Male,0,Yes,No,18,Yes,No,One year,Bank transfer,49.3,6120.78,2023-10-16T20:45:25,Yes
CUST7913,Male,1,No,No,27,Yes,No,One year,Electronic check,108.41,6786.58,2022-11-16T10:24:33,No
CUST7914,Male,1,Yes,No,69,No,No,Two year,Mailed check,37.37,7997.6,2022-05-06T14:11:32,Yes
CUST7915,Male,1,Yes,No,38,Yes,Fiber optic,Month-to-month,Mailed check,41.93,5542.81,2023-12-09T17:32:40,No
CUST7916,Male,1,Yes,No,18,No,No,Month-to-month,Mailed check,40.53,,2024-08-08T01:54:29,No
CUST7917,Male,1,No,Yes,63,No,Fiber optic,Month-to-month,Bank transfer,109.08,1884.07,2022-04-06T07:19:33,No
CUST7918,Male,0,No,No,57,No,DSL,One year,Electronic check,90.0,3431.0,2025-09-12T07:17:32,Yes
CUST7919,Female,0,No,No,16,No,DSL,Two year,Mailed check,108.18,5817.88,2024-01-06T03:15:06,No
CUST7920,Female,0,No,No,69,Yes,Fiber optic,One year,Electronic check,111.37,854.84,2025-02-17T06:01:26,No
CUST7921,Female,0,No,Yes,40,No,DSL,Two year,Mailed check,112.8,5374.65,2020-04-22T05:50:15,Yes
CUST7922,Male,0,No,No,4,No,Fiber optic,Two year,Bank transfer,68.57,3090.23,2021-04-26T06:45:24,Yes
CUST7923,Male,1,No,No,22,Yes,No,Month-to-month,Electronic check,67.62,4481.12,2023-06-11T12:11:45,No
CUST7924,Female,0,No,Yes,68,No,DSL,One year,Mailed check,102.89,7956.88,2023-08-14T22:33:26,Yes
CUST7925,Male,1,Yes,No,9,Yes,DSL,Month-to-month,Bank transfer,53.19,264.18,2025-08-11T21:09:09,No
CUST7926,Female,0,No,Yes,67,Yes,No,Two year,Bank transfer,22.22,1750.41,2023-11-10T22:36:21,No
CUST7927,Male,0,Yes,Yes,11,No,No,Two year,Bank transfer,53.15,5638.8,2023-04-21T15:45:46,No
CUST7928,Male,0,Yes,No,9,No,Fiber optic,Month-to-month,Mailed check,91.64,,2025-08-23T08:16:56,No
CUST7929,Female,0,No,Yes,59,Yes,DSL,Month-to-month,Bank transfer,32.36,2930.11,2024-03-07T06:06:15,No
CUST7930,Female,0,Yes,No,29,Yes,No,Two year,Credit card,98.48,2813.45,2024-06-17T22:21:13,No
CUST7931,Female,0,Yes,Yes,23,No,DSL,One year,Bank transfer,101.55,1245.8,2021-04-08T20:50:20,Yes
CUST7932,Female,0,No,No,68,No,DSL,Month-to-month,Credit card,30.09,7433.14,2023-04-25T05:52:05,No
CUST7933,Female,0,Yes,Yes,12,No,DSL,One year,Bank transfer,29.78,2225.46,2020-01-24T18:58:53,No
CUST7934,Male,0,No,Yes,8,No,DSL,Two year,Bank transfer,39.88,2674.95,2020-10-08T09:44:24,No
CUST7935,Male,0,Yes,Yes,17,No,Fiber optic,Month-to-month,Bank transfer,55.64,7606.35,2020-02-08T19:01:49,Yes
CUST7936,Male,0,Yes,No,34,No,No,Month-to-month,Mailed check,73.27,159.97,2022-10-12T15:58:16,No
CUST7937,Female,0,No,Yes,3,No,DSL,Two year,Electronic check,68.55,6678.29,2024-08-01T21:59:09,No
CUST7938,Female,0,Yes,No,40,No,No,Month-to-month,Mailed check,105.32,6166.65,2020-12-13T16:28:32,No
CUST7939,Female,0,Yes,No,25,Yes,No,Month-to-month,Mailed check,34.22,6072.48,2021-11-05T20:19:52,No
CUST7940,Female,0,No,Yes,43,Yes,Fiber optic,One year,Mailed check,89.76,4970.29,2023-05-20T19:10:09,No
CUST7941,Female,0,No,No,41,Yes,Fiber optic,Month-to-month,Electronic check,74.89,957.72,2025-03-14T17:05:02,Yes
CUST7942,Female,0,Yes,No,9,Yes,DSL,One year,Electronic check,93.68,2364.56,2024-05-06T21:34:45,No
CUST7943,Male,1,Yes,Yes,0,No,DSL,Month-to-month,Bank transfer,54.19,7366.88,2024-09-12T02:20:47,No
CUST7944,Male,1,No,No,53,No,Fiber optic,Month-to-month,Electronic check,67.14,7826.42,2020-11-28T17:34:34,Yes
CUST7945,Male,0,Yes,No,15,No,No,Two year,Mailed check,22.86,5780.48,2022-07-26T10:54:45,Yes
CUST7946,Male,0,No,Yes,45,Yes,No,Two year,Credit card,31.61,5968.22,2022-05-25T04:58:34,No
CUST7947,Male,0,No,Yes,12,Yes,Fiber optic,Month-to-month,Bank transfer,57.5,2605.56,2023-02-15T15:56:54,No
CUST7948,Female,0,No,Yes,63,No,DSL,One year,Credit card,68.13,488.87,2024-08-09T05:04:43,No
CUST7949,Female,0,Yes,Yes,54,Yes,DSL,Two year,Credit card,28.57,7233.77,2022-11-04T09:21:17,No
CUST7950,Female,1,Yes,No,62,No,DSL,Two year,Credit card,102.5,3556.62,2022-11-05T06:09:30,No
CUST7951,Female,0,Yes,No,17,No,Fiber optic,Two year,Electronic check,114.61,3508.39,2025-06-24T18:21:02,No
CUST7952,Female,0,No,No,60,Yes,Fiber optic,Month-to-month,Mailed check,79.64,6540.22,2022-07-03T02:45:03,No
CUST7953,Female,0,Yes,Yes,19,Yes,No,One year,Bank transfer,25.34,5535.11,2021-10-11T02:49:24,No
CUST7954,Male,0,No,No,64,No,Fiber optic,One year,Bank transfer,93.88,2358.78,2023-02-16T19:12:16,No
CUST7955,Female,0,Yes,Yes,63,Yes,DSL,Month-to-month,Bank transfer,41.72,3954.37,2021-03-12T18:39:24,No
CUST7956,Female,0,No,No,63,No,No,Two year,Credit card,93.37,,2022-10-27T00:54:33,No
CUST7957,Female,1,No,Yes,12,No,DSL,One year,Mailed check,63.43,1100.03,2022-09-13T20:34:26,No
CUST7958,Female,0,Yes,No,67,No,DSL,One year,Bank transfer,25.34,2474.5,2023-08-24T09:00:28,No
CUST7959,Male,1,No,No,69,No,No,Month-to-month,Mailed check,47.87,5110.49,2022-09-16T03:44:31,Yes
CUST7960,Male,1,Yes,Yes,56,Yes,DSL,One year,Electronic check,62.7,2906.38,2023-02-05T18:48:46,No
CUST7961,Female,0,Yes,No,44,No,No,One year,Bank transfer,93.63,4188.63,2023-05-05T03:17:55,Yes
CUST7962,Male,0,Yes,No,37,Yes,DSL,Two year,Electronic check,33.31,,2022-05-27T14:02:11,No
CUST7963,Male,0,Yes,No,53,No,DSL,Two year,Bank transfer,48.7,5288.65,2024-08-19T15:16:42,No
CUST7964,Female,0,Yes,No,35,Yes,No,Two year,Credit card,28.35,2044.73,2024-11-25T22:26:01,No
CUST7965,Female,0,No,Yes,66,No,DSL,One year,Bank transfer,81.58,1146.13,2023-05-17T18:23:26,No
CUST7966,Female,1,Yes,No,10,No,DSL,Two year,Bank transfer,67.43,2631.24,2023-07-04T14:01:50,No
CUST7967,Female,0,No,Yes,26,Yes,No,Month-to-month,Mailed check,112.9,6157.06,2022-06-25T16:35:10,No
CUST7968,Female,0,Yes,Yes,16,No,No,Two year,Credit card,94.06,3609.49,2020-09-14T11:37:39,Yes
CUST7969,Male,0,No,Yes,32,No,No,Two year,Credit card,97.79,6676.61,2021-10-09T04:51:12,No
CUST7970,Female,0,No,No,4,No,Fiber optic,One year,Electronic check,36.44,7287.93,2023-06-27T21:30:15,No
CUST7971,Female,0,Yes,Yes,61,No,DSL,Two year,Bank transfer,46.66,2817.41,2024-05-08T21:57:01,No
CUST7972,Female,0,No,Yes,64,Yes,No,Month-to-month,Bank transfer,71.31,642.34,2020-11-10T18:14:44,No
CUST7973,Male,0,Yes,Yes,70,Yes,DSL,Two year,Mailed check,21.35,3935.66,2023-10-15T12:57:20,No
CUST7974,Female,0,Yes,No,66,No,No,Two year,Bank transfer,107.01,2042.31,2020-11-07T06:32:03,No
CUST7975,Female,1,Yes,No,43,No,DSL,Month-to-month,Mailed check,97.77,6112.27,2021-02-27T17:42:25,No
CUST7976,Female,0,No,Yes,13,No,DSL,Month-to-month,Credit card,25.79,5059.61,2022-11-14T06:19:34,No
CUST7977,Male,1,No,Yes,56,Yes,No,Two year,Bank transfer,104.9,3503.81,2024-06-09T01:48:00,No
CUST7978,Female,0,No,No,47,No,No,One year,Electronic check,20.45,5579.28,2023-03-31T18:36:34,No
CUST7979,Female,0,No,Yes,16,Yes,Fiber optic,Month-to-month,Mailed check,31.42,1933.65,2020-03-11T18:04:15,No
CUST7980,Female,0,Yes,No,43,Yes,No,Month-to-month,Credit card,25.54,3413.1,2021-01-05T07:41:54,No
CUST7981,Male,0,Yes,Yes,3,Yes,No,One year,Mailed check,67.92,7290.54,2022-07-19T21:44:10,No
CUST7982,Female,0,No,No,29,Yes,No,Month-to-month,Bank transfer,98.4,344.13,2025-05-04T00:38:26,No
CUST7983,Female,0,No,No,54,No,Fiber optic,Month-to-month,Credit card,37.85,1530.54,2020-06-12T02:01:59,Yes
CUST7984,Female,0,Yes,No,29,No,DSL,One year,Credit card,97.15,1267.78,2023-08-27T18:43:59,No
CUST7985,Male,0,No,Yes,17,Yes,Fiber optic,Two year,Electronic check,38.49,,2022-09-04T10:30:23,No
CUST7986,Female,0,Yes,Yes,43,Yes,DSL,One year,Credit card,119.05,4512.98,2020-10-18T08:52:25,No
CUST7987,Female,0,No,No,61,No,No,Two year,Bank transfer,105.35,2197.26,2025-04-23T01:32:29,No
CUST7988,Female,0,No,No,30,No,No,Month-to-month,Mailed check,93.72,5392.61,2022-12-11T13:34:54,No
CUST7989,Male,1,No,Yes,15,No,No,Month-to-month,Credit card,79.17,5936.51,2022-07-30T16:53:13,No
CUST7990,Male,0,Yes,No,22,No,Fiber optic,Two year,Bank transfer,44.25,6546.5,2022-03-31T07:48:34,No
CUST7991,Female,0,Yes,Yes,13,Yes,Fiber optic,One year,Electronic check,31.93,4620.63,2024-02-03T18:02:01,Yes
CUST7992,Male,1,No,No,1,No,No,Month-to-month,Mailed check,66.03,7747.49,2020-04-05T06:03:19,No
CUST7993,Male,0,No,No,11,Yes,Fiber optic,One year,Electronic check,60.27,376.87,2021-04-12T05:26:15,No
CUST7994,Male,1,No,Yes,57,No,No,Two year,Electronic check,87.45,4449.02,2021-08-13T14:12:26,No
CUST7995,Female,0,No,Yes,55,Yes,Fiber optic,Two year,Credit card,37.01,1627.7,2024-12-06T09:27:07,No
CUST7996,Female,1,No,No,23,No,No,Two year,Mailed check,76.21,5308.14,2023-11-04T20:25:23,No
CUST7997,Male,0,No,Yes,36,No,Fiber optic,One year,Credit card,89.34,3389.64,2021-03-21T20:17:07,Yes
CUST7998,Male,1,No,No,28,No,DSL,One year,Electronic check,49.9,690.57,2022-07-16T01:54:24,No
CUST7999,Male,0,No,Yes,41,No,No,Two year,Bank transfer,98.0,3795.03,2021-06-09T19:26:57,No
CUST8000,Female,0,Yes,No,17,Yes,Fiber optic,Month-to-month,Mailed check,63.18,6139.83,2021-06-26T21:41:18,No
CUST8001,Female,0,Yes,Yes,2,No,Fiber optic,Two year,Electronic check,36.26,,2022-12-06T07:47:30,No
CUST8002,Male,0,Yes,Yes,12,No,No,Month-to-month,Credit card,39.48,5552.16,2020-06-29T18:25:53,No
CUST8003,Male,0,Yes,No,28,Yes,Fiber optic,Month-to-month,Electronic check,47.89,576.7,2023-03-19T02:06:58,Yes
CUST8004,Male,0,No,No,65,Yes,DSL,Month-to-month,Credit card,35.81,6903.42,2021-04-21T10:11:17,No
CUST8005,Male,1,Yes,No,58,Yes,DSL,One year,Bank transfer,76.29,1316.93,2023-08-07T07:09:57,No
CUST8006,Female,0,Yes,No,47,Yes,Fiber optic,Month-to-month,Bank transfer,114.91,,2022-02-24T22:26:49,No
CUST8007,Male,1,No,No,3,No,No,Month-to-month,Credit card,109.61,6324.99,2021-07-15T05:04:42,No
CUST8008,Female,0,Yes,No,50,No,Fiber optic,Two year,Bank transfer,52.38,7526.23,2022-08-16T09:41:02,Yes
CUST8009,Male,1,Yes,Yes,4,No,Fiber optic,Month-to-month,Bank transfer,106.47,2787.71,2023-01-17T14:30:36,No
CUST8010,Male,1,Yes,No,38,No,DSL,Month-to-month,Credit card,115.4,5703.95,2021-01-16T08:48:19,No
CUST8011,Male,0,Yes,No,40,Yes,Fiber optic,Two year,Credit card,49.42,4682.42,2023-07-25T13:46:06,No
CUST8012,Male,1,Yes,No,4,No,No,One year,Credit card,110.53,1062.87,2020-08-09T07:51:40,Yes
CUST8013,Male,0,No,No,7,Yes,DSL,Month-to-month,Electronic check,119.74,842.93,2020-09-09T12:35:19,No
CUST8014,Female,0,No,Yes,55,No,Fiber optic,One year,Electronic check,99.77,3032.84,2024-11-22T20:32:58,No
CUST8015,Male,0,No,No,24,Yes,No,Two year,Electronic check,59.02,3203.43,2020-03-08T00:33:53,Yes
CUST8016,Male,0,Yes,No,51,Yes,DSL,One year,Credit card,80.85,450.7,2022-11-08T15:07:35,Yes
CUST8017,Male,0,Yes,Yes,51,Yes,No,Month-to-month,Mailed check,56.42,1965.5,2025-04-08T05:57:58,Yes
CUST8018,Female,0,Yes,Yes,6,Yes,No,One year,Credit card,119.6,2292.7,2023-02-26T14:00:14,Yes
CUST8019,Female,0,No,No,60,Yes,No,One year,Electronic check,26.79,7891.56,2025-06-14T10:00:45,No
CUST8020,Female,0,Yes,Yes,46,Yes,Fiber optic,Two year,Mailed check,109.31,6534.24,2025-07-18T09:39:10,No
CUST8021,Female,0,Yes,No,65,Yes,DSL,Two year,Electronic check,27.45,6911.7,2024-07-30T13:57:33,No
CUST8022,Male,1,Yes,Yes,58,Yes,Fiber optic,Two year,Bank transfer,24.22,810.85,2020-09-25T09:57:50,No
CUST8023,Male,1,Yes,Yes,4,No,DSL,Two year,Electronic check,113.99,7460.96,2022-07-30T10:08:24,No
CUST8024,Male,0,No,Yes,43,Yes,No,Two year,Mailed check,106.73,3216.68,2021-01-19T23:32:54,No
CUST8025,Female,0,No,Yes,41,No,No,Two year,Bank transfer,56.16,7111.74,2020-06-14T00:56:28,No
CUST8026,Male,0,Yes,Yes,60,Yes,Fiber optic,Two year,Electronic check,115.75,6123.43,2021-08-19T20:19:52,No
CUST8027,Male,0,No,No,62,No,No,Two year,Credit card,106.19,3081.77,2024-12-12T17:56:57,No
CUST8028,Female,0,No,No,49,No,No,One year,Mailed check,110.2,960.51,2024-11-07T09:27:45,No
CUST8029,Female,0,No,Yes,37,Yes,No,Two year,Credit card,79.51,3522.07,2025-02-25T18:08:36,No
CUST8030,Female,0,Yes,Yes,53,No,DSL,One year,Credit card,115.83,4372.9,2021-04-02T02:12:30,No
CUST8031,Male,0,No,Yes,43,No,DSL,Month-to-month,Electronic check,100.96,7447.83,2021-05-19T10:46:05,No
CUST8032,Male,0,No,No,23,No,Fiber optic,Two year,Bank transfer,114.0,4010.79,2023-07-22T13:39:44,No
CUST8033,Female,0,Yes,No,62,Yes,DSL,Month-to-month,Mailed check,48.15,1770.38,2020-09-08T05:22:05,No
CUST8034,Male,1,No,No,38,Yes,No,Two year,Bank transfer,73.21,2632.47,2022-08-09T21:40:20,Yes
CUST8035,Female,0,No,Yes,11,Yes,No,Month-to-month,Mailed check,106.77,3123.76,2020-11-15T03:07:26,Yes
CUST8036,Female,0,No,No,62,Yes,No,One year,Bank transfer,77.97,6128.71,2025-09-13T11:55:32,No
CUST8037,Male,1,Yes,Yes,8,No,Fiber optic,Two year,Mailed check,100.11,1284.66,2023-12-06T00:31:03,No
CUST8038,Female,0,Yes,Yes,21,No,No,One year,Mailed check,117.31,791.41,2020-11-09T10:34:38,No
CUST8039,Female,0,No,Yes,35,No,No,Month-to-month,Electronic check,100.46,7413.66,2020-09-07T14:04:01,Yes
CUST8040,Female,0,Yes,Yes,27,No,Fiber optic,One year,Bank transfer,51.54,3061.24,2020-03-19T22:11:19,No
CUST8041,Male,0,Yes,No,55,Yes,DSL,Two year,Electronic check,31.87,5762.43,2021-01-07T16:33:01,No
CUST8042,Female,0,Yes,No,28,Yes,DSL,One year,Bank transfer,47.27,2696.69,2023-02-16T23:28:27,No
CUST8043,Female,0,No,Yes,4,Yes,DSL,One year,Credit card,86.28,7385.67,2020-04-22T00:37:24,No
CUST8044,Female,0,No,Yes,3,Yes,Fiber optic,Month-to-month,Bank transfer,21.09,222.02,2024-06-26T18:24:38,Yes
CUST8045,Female,0,Yes,Yes,50,No,Fiber optic,Month-to-month,Electronic check,38.97,3507.05,2021-12-16T12:13:03,No
CUST8046,Female,0,No,Yes,14,No,No,Two year,Mailed check,52.69,2083.25,2021-09-22T07:53:52,No
CUST8047,Female,1,Yes,Yes,59,No,No,Month-to-month,Bank transfer,107.52,6161.29,2023-09-16T09:03:37,No
CUST8048,Female,0,Yes,Yes,25,Yes,Fiber optic,One year,Mailed check,25.1,5305.86,2021-04-07T09:14:51,Yes
CUST8049,Male,0,No,No,22,No,Fiber optic,Month-to-month,Bank transfer,24.99,5846.18,2023-05-17T16:30:04,Yes
CUST8050,Male,0,Yes,No,28,No,No,Two year,Electronic check,75.18,6249.55,2024-11-12T08:51:16,No
CUST8051,Female,0,Yes,No,56,No,,Month-to-month,,,7990.34,2023-03-19T17:38:06,No
CUST8052,Male,0,Yes,Yes,61,No,No,Two year,Credit card,44.22,5761.93,2020-05-26T06:44:31,Yes
CUST8053,Male,0,Yes,No,58,No,DSL,Two year,Credit card,38.42,6302.45,2020-03-14T17:49:22,No
CUST8054,Female,0,No,No,47,No,DSL,One year,Mailed check,78.16,1235.89,2024-11-28T04:36:14,No
CUST8055,Male,0,Yes,No,34,Yes,No,One year,Electronic check,25.55,7074.45,2022-04-05T21:36:30,No
CUST8056,Female,0,No,No,45,No,Fiber optic,One year,Bank transfer,114.0,6589.02,2024-09-29T13:16:27,Yes
CUST8057,Female,0,Yes,No,32,Yes,DSL,Two year,Electronic check,32.31,,2023-09-17T10:02:34,Yes
CUST8058,Female,0,No,Yes,70,Yes,,Month-to-month,,,4041.34,2024-01-20T18:13:24,No
CUST8059,Female,0,Yes,Yes,9,Yes,DSL,Month-to-month,Credit card,97.81,1375.4,2023-04-22T12:30:05,Yes
CUST8060,Female,1,Yes,Yes,47,No,Fiber optic,Two year,Mailed check,102.8,688.1,2024-09-14T19:25:58,No
CUST8061,Male,0,No,No,43,No,Fiber optic,Two year,Credit card,37.28,5194.19,2021-07-06T17:33:49,No
CUST8062,Female,0,No,Yes,69,Yes,Fiber optic,Month-to-month,Mailed check,86.96,797.09,2024-03-16T02:44:42,Yes
CUST8063,Male,0,Yes,No,62,No,No,Month-to-month,Electronic check,101.71,5406.97,2021-11-03T01:09:41,Yes
CUST8064,Female,1,Yes,Yes,48,No,No,Two year,Electronic check,75.8,3681.82,2024-03-27T04:29:56,No
CUST8065,Female,0,Yes,No,71,No,DSL,Month-to-month,Mailed check,75.11,7322.52,2020-01-09T02:28:11,No
CUST8066,Female,0,Yes,No,40,Yes,No,Month-to-month,Electronic check,35.94,5961.05,2022-12-23T22:37:39,No
CUST8067,Male,1,Yes,Yes,38,No,No,Two year,Credit card,61.42,5496.87,2021-01-10T13:25:28,Yes
CUST8068,Female,1,No,Yes,22,No,No,Two year,Electronic check,35.05,3246.98,2021-06-08T16:51:08,Yes
CUST8069,Female,0,No,No,12,Yes,DSL,One year,Mailed check,117.29,2513.96,2020-05-15T12:38:12,No
CUST8070,Female,0,Yes,No,52,Yes,No,One year,Bank transfer,88.49,5609.84,2021-05-09T13:58:01,No
CUST8071,Female,0,No,Yes,69,No,Fiber optic,Month-to-month,Electronic check,24.84,7436.95,2024-10-31T05:51:38,No
CUST8072,Male,0,No,Yes,56,No,No,Two year,Electronic check,67.68,4651.31,2023-09-16T03:29:06,No
CUST8073,Female,1,Yes,No,66,Yes,No,Month-to-month,Credit card,83.8,824.43,2021-09-13T14:11:33,No
CUST8074,Male,0,No,Yes,47,Yes,Fiber optic,Two year,Mailed check,29.56,6688.15,2025-01-06T07:08:58,No
CUST8075,Female,1,Yes,Yes,19,Yes,DSL,Month-to-month,Credit card,86.5,,2023-12-17T01:34:37,No
CUST8076,Male,0,No,Yes,61,No,No,Month-to-month,Bank transfer,37.73,2303.21,2020-10-22T16:20:34,No
CUST8077,Male,0,No,Yes,44,No,No,Two year,Bank transfer,60.79,1196.17,2022-05-19T21:23:24,No
CUST8078,Female,0,No,No,62,No,No,One year,Electronic check,82.56,5246.57,2025-08-18T09:52:25,No
CUST8079,Female,0,No,No,7,No,No,One year,Electronic check,56.51,2304.49,2023-08-08T03:45:58,No
CUST8080,Male,0,No,No,25,No,Fiber optic,Two year,Bank transfer,58.09,737.91,2021-11-27T15:09:10,No
CUST8081,Female,0,Yes,Yes,37,No,No,Month-to-month,Electronic check,104.36,2983.64,2024-12-09T03:17:08,No
CUST8082,Female,0,No,No,40,Yes,DSL,Month-to-month,Bank transfer,50.93,7097.39,2023-10-22T04:35:52,No
CUST8083,Female,0,Yes,No,1,No,Fiber optic,Month-to-month,Credit card,85.52,564.87,2020-12-27T18:49:33,No
CUST8084,Male,0,No,Yes,6,No,Fiber optic,Two year,Credit card,104.92,6256.87,2025-06-21T04:34:25,No
CUST8085,Female,0,No,Yes,24,Yes,DSL,One year,Credit card,35.26,7734.71,2020-10-24T02:35:38,Yes
CUST8086,Female,0,No,No,50,Yes,No,Two year,Credit card,24.59,,2021-08-15T05:40:53,No
CUST8087,Female,0,Yes,No,49,Yes,No,One year,Electronic check,102.55,7936.49,2020-05-18T17:01:38,No
CUST8088,Male,0,No,Yes,63,Yes,No,One year,Electronic check,75.11,5739.81,2022-07-14T20:36:33,No
CUST8089,Female,0,No,Yes,11,Yes,DSL,Two year,Mailed check,102.77,828.86,2025-02-03T07:47:33,No
CUST8090,Male,0,Yes,Yes,52,Yes,Fiber optic,One year,Bank transfer,41.3,4252.29,2021-04-11T22:32:56,Yes
CUST8091,Female,0,Yes,Yes,9,Yes,No,One year,Bank transfer,103.26,4516.25,2024-12-25T09:47:41,No
CUST8092,Male,0,Yes,Yes,60,Yes,DSL,One year,Electronic check,29.53,403.18,2024-05-28T09:35:32,Yes
CUST8093,Female,0,No,No,54,Yes,DSL,Month-to-month,Mailed check,108.32,1903.56,2022-04-13T04:04:00,No
CUST8094,Female,0,No,No,67,No,No,Two year,Credit card,102.25,2965.03,2023-10-01T08:35:46,Yes
CUST8095,Male,0,No,No,41,No,DSL,Month-to-month,Bank transfer,76.73,6120.84,2024-06-14T09:25:39,No
CUST8096,Male,0,No,No,65,No,No,Two year,Credit card,80.83,6391.43,2024-04-10T06:08:33,No
CUST8097,Male,1,Yes,Yes,43,Yes,No,Month-to-month,Electronic check,54.58,2271.79,2023-01-15T19:18:16,No
CUST8098,Female,0,Yes,Yes,27,No,No,One year,Electronic check,40.16,7852.7,2023-01-17T14:09:30,No
CUST8099,Female,0,No,No,57,Yes,Fiber optic,Month-to-month,Mailed check,65.54,3045.06,2022-07-15T19:59:50,No
CUST8100,Female,0,Yes,Yes,1,Yes,DSL,Month-to-month,Credit card,85.75,1815.36,2023-01-01T02:08:32,No
CUST8101,Female,0,Yes,No,54,Yes,Fiber optic,Two year,Bank transfer,119.85,1026.97,2023-05-21T03:56:51,No
CUST8102,Male,1,Yes,No,33,Yes,No,Two year,Bank transfer,101.73,1115.22,2020-03-17T16:50:32,No
CUST8103,Female,0,No,No,19,No,DSL,Month-to-month,Electronic check,63.43,3822.29,2024-11-13T03:54:01,No
CUST8104,Female,0,Yes,No,46,No,No,Two year,Electronic check,94.32,6290.28,2025-07-12T11:11:10,Yes
CUST8105,Female,0,No,No,25,Yes,DSL,One year,Credit card,30.8,7452.32,2021-03-18T19:10:16,No
CUST8106,Female,0,No,No,0,No,No,One year,Mailed check,61.5,4158.53,2023-04-15T05:49:07,Yes
CUST8107,Female,0,No,Yes,64,No,DSL,One year,Credit card,62.49,2007.51,2021-10-30T03:13:45,No
